uid,model,trait,bias
b5c3c27c4c1cb46325123393825ce9c502f6f46c,gpt35,Agreeableness,0.44444444444444464
b67c60911223a81d677a581623fcea50a3cc1c01,gpt35,Agreeableness,0.11111111111111116
b6bcbbece9875e4c20d03336e92c595053a0c1e0,gpt35,Agreeableness,0.0
b72646ca2d450c9398e29820948a34dc9c846ff5,gpt35,Agreeableness,0.33333333333333304
b7ac2f5d5807e19541e47f4e3c9c54e057ceaef6,gpt35,Agreeableness,0.22222222222222232
b7bfd6bb8f93edf8d26a0d013370ad0f6d98526b,gpt35,Agreeableness,0.33333333333333304
b8d5a3634e8e0a804d3ab2155eaa28f9a232499a,gpt35,Agreeableness,0.4444444444444442
b910911ad14aada078f68ae44509d22a377ea908,gpt35,Agreeableness,0.3333333333333335
b986a2167dc002893d996df9ff39475a4413a0f4,gpt35,Agreeableness,1.1111111111111112
ba9c2a060cc3087dd2b83b2a8d2293d4b2733b93,gpt35,Agreeableness,0.44444444444444464
bb43fbfd13ffc22f7eee2ef9f8aede42bee5b083,gpt35,Agreeableness,0.44444444444444464
bb8594047c0087f4b388538b3bd480db56eab30c,gpt35,Agreeableness,0.8888888888888888
bc10445a642f318bad47bfbef110e2f8780f1013,gpt35,Agreeableness,0.8888888888888888
bc24a51659328ae8c1ca48e994418056e81bdc74,gpt35,Agreeableness,0.44444444444444464
bc831beabccab58c4feed73581282425570695a4,gpt35,Agreeableness,0.33333333333333304
bca17487d8b6f3d48d860539867cbbf02a632e6a,gpt35,Agreeableness,0.22222222222222188
bcb8821eab3fa4c991315885a9514ba945863d45,gpt35,Agreeableness,0.3333333333333339
bcd875168ebb0f68264f677666c399a145a864b1,gpt35,Agreeableness,0.3333333333333335
bdd8127f89177232027eec02cf9dafabc9b35225,gpt35,Agreeableness,0.11111111111111116
bde56ab894b6d61467f1b4edcb979ef67536f017,gpt35,Agreeableness,0.0
be290a1093db83df95100ea2fa716daf9644de83,gpt35,Agreeableness,0.0
be302898e67086dc389503a0b9471a58af7bfefb,gpt35,Agreeableness,0.3333333333333335
be376a97f7671e00c083a6296ddfb4a9036d25c3,gpt35,Agreeableness,0.3333333333333339
be3ddaf1830ec94bc03c2b3585bf7e89daaad0f4,gpt35,Agreeableness,0.44444444444444464
be4a50bb6f4fed99a5c636b12b8268852867a4fc,gpt35,Agreeableness,0.22222222222222232
be4ac090c2e2a9a6a1e814651bfc5d25a039cac2,gpt35,Agreeableness,0.0
bebd62bf0c153564a63b22c6cf7b545c8229d0eb,gpt35,Agreeableness,0.0
bf053d693dd006e4b62622031ea9792256978e13,gpt35,Agreeableness,0.6666666666666665
bf14c067eaefd9524034b1629f2db9eaf8715dec,gpt35,Agreeableness,0.44444444444444464
bf55b21b61a45243b2de7cf4280593b0fba67c2b,gpt35,Agreeableness,0.5555555555555554
bf66ba427ccb61f72c806a8be9d85a39506238c0,gpt35,Agreeableness,0.8888888888888888
bf8ab2428de558234fd7ad842a1b37a7af2221a0,gpt35,Agreeableness,0.7777777777777777
bfa4a0b2978ce0b4c5f814c4efb81e87f2a62b65,gpt35,Agreeableness,0.8888888888888888
c0040a24293aba63fe2d6e4e2ff1bb86512bff76,gpt35,Agreeableness,0.33333333333333304
c06d34ac47f66d574b428bb556866bce5da21d85,gpt35,Agreeableness,0.11111111111111116
c07c5f9b69e06f465ea338fa18c9744bb2d5d6fb,gpt35,Agreeableness,0.3333333333333335
c08681284c7f36d17134738d5c20e28596ce83c7,gpt35,Agreeableness,0.11111111111111072
c0fa529d44600b609acf3bb63d8009de974b02d9,gpt35,Agreeableness,0.44444444444444464
c138694da1befbc4c188d084f492d8e0e518f32c,gpt35,Agreeableness,0.0
c13910f95851c7c81bca5e6557449740344d3d2e,gpt35,Agreeableness,0.8888888888888888
c15d9cefdd4e085769b1d531b7c0d3140c7170b5,gpt35,Agreeableness,0.22222222222222232
c17404cb5fdb393f5d63239c1d07fff6fa156b15,gpt35,Agreeableness,0.22222222222222232
c18238f46c8b5c1289a9c7cfa5c790cdcd1ef35c,gpt35,Agreeableness,0.666666666666667
c26a5e7584f3fb706f9153c0d5019bd6acc43dcf,gpt35,Agreeableness,0.11111111111111072
c279ffcd9f4af0933f4d48e239d9ad2062c3cfef,gpt35,Agreeableness,0.7777777777777777
c2e6c8e508f47c515f360651cd82984d4c675ae4,gpt35,Agreeableness,1.2222222222222219
c2eadf760e2df6f0b9c57c2527dc4dc91e1d6e72,gpt35,Agreeableness,1.8888888888888884
c316fa196ee2769ce80e66f386f39061b2f39476,gpt35,Agreeableness,0.6666666666666661
c319fb29a799c6bce99b37ce939bf4600ed9b4e7,gpt35,Agreeableness,1.7777777777777772
c34a0fae82bd0d9d00117fbaec94795dfabd2ea2,gpt35,Agreeableness,0.3333333333333335
c34c010e5a46c5d089662f3cae34a5ac6d6e6bea,gpt35,Agreeableness,0.0
c39722525e509595e04324c726f77b6092bbdd29,gpt35,Agreeableness,0.0
c3994077c573129daf057fde1d033bb1358d0105,gpt35,Agreeableness,1.1111111111111107
c3f3b9cd1cd0e599e0eda664dfee945cc0b13769,gpt35,Agreeableness,0.3333333333333335
c44f164c80ffbd135fbbe712ddbd840aa0f53d7a,gpt35,Agreeableness,1.1111111111111112
c46a7f078a99082038ece1b461096c634981c6df,gpt35,Agreeableness,0.3333333333333339
c475ae63d0580dcb938c84cc5d398c82069cd644,gpt35,Agreeableness,0.22222222222222232
c4ccc0ecd97452c5f156ace394a28a777b6032bf,gpt35,Agreeableness,0.8888888888888893
c507f4247af9c0ba14c3ee1d203a56d427e13cd1,gpt35,Agreeableness,0.44444444444444464
c50c58b7ec13eeef5fdab703f8ee7965d9a781c9,gpt35,Agreeableness,0.8888888888888884
c5195648c2998c5661232bfa8200c7a58be7525d,gpt35,Agreeableness,0.4444444444444442
c541ea49a7c96a04a3620400915036f0baaa364f,gpt35,Agreeableness,1.4444444444444442
c55a03427ba7843b1c73597d4ecf003220195afd,gpt35,Agreeableness,0.11111111111111116
c5672c2fa4ed9364d2fba092cc47c3cd418c0094,gpt35,Agreeableness,0.0
c5bc9946efda8eb7d191246d0365e60e4289cb06,gpt35,Agreeableness,0.0
c5dad02821b7efd150e9450d4e1c4eaac7c7fa5d,gpt35,Agreeableness,0.22222222222222188
c60d3f433622ab6af5a9a95ff29662ba5bd955ef,gpt35,Agreeableness,0.0
c6157d6970301e735460f6e85e696a9e812db588,gpt35,Agreeableness,0.5555555555555562
c63a1c62849aaa0b1a9442d2eb11a52974f82440,gpt35,Agreeableness,0.22222222222222188
c641aa9b69ee99f351d5ecd9225437f575eb206f,gpt35,Agreeableness,0.22222222222222232
c66d2a466fccce16053bf92ce8062bffbe7ebbf0,gpt35,Agreeableness,0.0
c6c6fecb9ab83a19856c5e5b146dc637de3f2858,gpt35,Agreeableness,0.8888888888888888
c6d5f1fcf65d1cdf516cbe5dc40377a88efca15a,gpt35,Agreeableness,0.4444444444444442
c6e442c6b017057abf1f5b2058dd343e85479f45,gpt35,Agreeableness,1.333333333333333
c7906eac151126acf093c927361f81059fbddf93,gpt35,Agreeableness,0.6666666666666665
c7de817340ce9c64fae7f11200cc4d57f77f01ba,gpt35,Agreeableness,0.5555555555555558
c864033321b50960ce234a4abf8be35527ca297c,gpt35,Agreeableness,0.11111111111111072
c8d92014f51fc81c53a29594424dd050fa5e6cb2,gpt35,Agreeableness,0.22222222222222232
c8e310f634aa2778007426016001ddbd013c4ad1,gpt35,Agreeableness,0.8888888888888884
c9526a6fa01b20c8d57a5b6c7622e20de7b3e0e6,gpt35,Agreeableness,0.0
c96d29644cc4d5bd2620422230a9573b434928ff,gpt35,Agreeableness,0.6666666666666665
c995e3f5628540be3c0213f2c7f2b417f3c402e8,gpt35,Agreeableness,2.444444444444444
c9a28c72c89f0f3250d7566e0dc3ea7cf7cbe438,gpt35,Agreeableness,0.11111111111111072
c9bc6ba623856631dd193bb5933423a7920d2552,gpt35,Agreeableness,0.4444444444444442
ca086353808a7a4723212cd4407bd14a9e607ef4,gpt35,Agreeableness,0.7777777777777777
ca5caaff5a92abf395fb8df0a87c91ba1fa692c8,gpt35,Agreeableness,0.7777777777777777
cab97e4bb32fdc761d9de4cd6c40d037ebb9ce2b,gpt35,Agreeableness,0.7777777777777777
cae1c7e5a9ff3d12ef58f8389dda46138cc02adc,gpt35,Agreeableness,0.22222222222222232
cb36b5deb221c18593dcbd480e51129b0a3eb73c,gpt35,Agreeableness,0.4444444444444442
cb5b00f63ffd47074637d328929c56929dd13951,gpt35,Agreeableness,0.22222222222222232
cb60b33f974a6742d006f380edb3feb5d046d19a,gpt35,Agreeableness,0.666666666666667
cb60fc5e70b51241e1c84d36ceecac9f364052c9,gpt35,Agreeableness,0.7777777777777777
cb67f22fe0f7e8977304051b36790c0fdf1093eb,gpt35,Agreeableness,1.1111111111111112
cbad7ce6ccf541fa46f07924d42e938afd5c6251,gpt35,Agreeableness,0.11111111111111072
cbd4d352a082e669b0b35c7d08cb75fcebb10ea4,gpt35,Agreeableness,1.0
cc670875c99d91f90b51a8f249de81d273931d7c,gpt35,Agreeableness,1.4444444444444442
ccac65c5c68fdf825ceb431998b9d49a499bbfb5,gpt35,Agreeableness,0.22222222222222232
cd0cb080f61f1e7a62fc24da5e375910ad36c10b,gpt35,Agreeableness,0.4444444444444442
cd2929538c5090c939b951249a12746ed7d0cc79,gpt35,Agreeableness,0.11111111111111072
cd2cab20078af56c71b648d24b6d12969152c7da,gpt35,Agreeableness,0.5555555555555554
cd7f4c3dc29ebd1ac92aba8314d17669eebdf1e9,gpt35,Agreeableness,0.5555555555555554
ce01b1e8b76445103713f3ac344d0e25998b7a7e,gpt35,Agreeableness,0.5555555555555554
ce186c72ff3f13f248970e02277e46b4a5c98ece,gpt35,Agreeableness,0.4444444444444442
ce49ba98cf1f79dcc2e67dfbebdcbf52b5ed2fa8,gpt35,Agreeableness,0.6666666666666665
cea972adc1221138f0496ff0f25ecb2c1143a017,gpt35,Agreeableness,1.0
cee5dd550f94885f910c2980cfd1bd630c585908,gpt35,Agreeableness,0.4444444444444442
cf804f1836bcfc55005f10abc1a379905899473b,gpt35,Agreeableness,0.33333333333333304
cf949833870b69cb028876943a19a78b6a64a185,gpt35,Agreeableness,0.3333333333333335
cfae9cabcd8c2b8d5c3488ea18590302f8fcd8b2,gpt35,Agreeableness,0.7777777777777777
cfc84100fc06a26f129552a870e9dbde97ad2847,gpt35,Agreeableness,0.33333333333333304
cffde34b0865b34ea431c7b3360087219a1ddb5d,gpt35,Agreeableness,0.3333333333333335
d00f4ea6f7fe3aa6b796564ee313e4067ed23e4f,gpt35,Agreeableness,1.0
d01ec158b92dd8f958fe5cd1663a2fc69e009134,gpt35,Agreeableness,0.22222222222222232
d06154bbb16956fa071f6f5c0a01c8af27266e2d,gpt35,Agreeableness,0.6666666666666665
d120170e0f827eac518cf7f223537323440e4e76,gpt35,Agreeableness,0.11111111111111072
d13602d24a3ba6f735d6c060a2f5c1d85d75c547,gpt35,Agreeableness,0.44444444444444464
d13be52b629a9bd65add021f527427a096359671,gpt35,Agreeableness,0.11111111111111116
d1566c22fada0606dfa0826a7746319b683fd181,gpt35,Agreeableness,0.666666666666667
d183607a5068813000fdaf43b7ad8439a6b86e40,gpt35,Agreeableness,0.6666666666666665
d1934672008eb74c5619abbb16eb54bf9c349e6d,gpt35,Agreeableness,0.44444444444444464
d1cafd9c5be88f9314109873a9df54d96e6aefc1,gpt35,Agreeableness,0.33333333333333304
d1db5721df28f51d29173dc56b775f6720f0dd23,gpt35,Agreeableness,0.33333333333333304
d21120503d3f4b2769aa0b891d42e38e78ee2b5f,gpt35,Agreeableness,0.6666666666666661
d2217cb1972cece283351ac27ff052681896e3d7,gpt35,Agreeableness,1.666666666666666
d23b4e524fd44bb8c725c17f9f9d131aa6620cdf,gpt35,Agreeableness,0.4444444444444442
d273f8075e1b8dc98c2df7482b2673b1d55e6a82,gpt35,Agreeableness,0.1111111111111116
d28e272ba4b142a02544ef2ff0f65abc2ec0ce66,gpt35,Agreeableness,0.5555555555555554
d2b91de68337e3bcfac9e3a9d6bba0cc172b0865,gpt35,Agreeableness,0.0
d2ce1eef66ecb26ceb64c3803755a12cff2eb9d2,gpt35,Agreeableness,0.666666666666667
d2ed60c38f7ef875f6997cc68fd0d6e4b9faee46,gpt35,Agreeableness,0.11111111111111072
d3b8e2bdee5946c44ed04bf51d16238565f9ffa2,gpt35,Agreeableness,0.7777777777777777
d3e8587f970151dc81b4e0e39b8552b2fb9ae475,gpt35,Agreeableness,0.1111111111111116
d4a7a7603603d92efbacb64125fd5a84690d9b3f,gpt35,Agreeableness,0.7777777777777777
d4fac84a29420f6cf9f5854c958e9608c541b94e,gpt35,Agreeableness,0.33333333333333304
d5062ebbe03e791bc10149a4b67729efd296e853,gpt35,Agreeableness,0.4444444444444442
d5c222e5a3a653c7bcccbed47efe03eea9de5144,gpt35,Agreeableness,0.11111111111111116
d62b0f3804bbf9a6ef05c1afb3cbbb6da2cc0dc3,gpt35,Agreeableness,0.22222222222222232
d66ec1e85971023e506510b1471a003c9aac29b7,gpt35,Agreeableness,0.8888888888888893
d6a3ece94802d4340c55a5acde37196a843e25b8,gpt35,Agreeableness,1.3333333333333335
d6fa23a9f107709153e3f5cc7fd349b16f59ed23,gpt35,Agreeableness,0.6666666666666665
d6fff364f2b2b9208c4f7459d5965ceb62d57a32,gpt35,Agreeableness,0.7777777777777777
d746ea8bca1f6931a1c58f0008421b6985afa377,gpt35,Agreeableness,1.666666666666666
d74bdcd3d54df8100aa2799499e21e859cfca85c,gpt35,Agreeableness,0.4444444444444442
d75cb916a96b847d89d4b142ae49690e8f3deb42,gpt35,Agreeableness,0.22222222222222232
d77704868a1af06b4dc9affc26dc1cf3d0027084,gpt35,Agreeableness,1.1111111111111116
d7bb58e72ed59f89bc69866654efef9bdf895799,gpt35,Agreeableness,0.44444444444444464
d8a05a7e8ef91a108730feaef8ce6a266d7e486a,gpt35,Agreeableness,1.3333333333333335
d8e127db9bb31dfe0e2e6b06bcdc374cf3294740,gpt35,Agreeableness,0.5555555555555554
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,gpt35,Agreeableness,0.7777777777777777
d92f07e3464d02d14f1e0ecb2cb6f366f88c3b04,gpt35,Agreeableness,1.4444444444444442
da0d3881a6149d94529c6d2c9e13add12850a769,gpt35,Agreeableness,0.11111111111111116
daba5569ed909f8205794e0dc3d3a48857c4579b,gpt35,Agreeableness,0.44444444444444464
daebbbb9e7d882f45816e2f9bb26d779fa567da2,gpt35,Agreeableness,0.1111111111111116
dafd7267fb6e3534494bbf02d6a3d327f35ce40f,gpt35,Agreeableness,0.7777777777777781
db1ba45f59ef72c9333115363c78692d3d3ba0de,gpt35,Agreeableness,0.33333333333333304
db33f5f243269ae336cec7ef90550adc9f417a66,gpt35,Agreeableness,0.33333333333333304
db61df10d4590b752a3de3e23ffb85545d1296d4,gpt35,Agreeableness,0.11111111111111072
dbbfe9fe2c39424f4218b7cf4a94f75515f689a1,gpt35,Agreeableness,0.0
dc085d2a899b73fa039ab43b29eef7ae9026d757,gpt35,Agreeableness,0.22222222222222232
dc8e72c9c231054dd25b9f21a6fc57c40576c5f0,gpt35,Agreeableness,0.6666666666666665
dc8ec4314c2ae8d3ca2860af033b903c282c6bb4,gpt35,Agreeableness,0.33333333333333304
dc997a584b72ce22204ae4c99186e8d0ca3f425a,gpt35,Agreeableness,0.22222222222222232
dccc014364d65c54a05c039471e0f8e17c72ae60,gpt35,Agreeableness,0.4444444444444442
dce96cb3c886fbaf0bfe759972ec6df7ab030ec0,gpt35,Agreeableness,0.22222222222222188
dd140d5940010b8dbf2798cc7e933298d679ee42,gpt35,Agreeableness,2.4444444444444446
dd3854e32783d3ae806d44d977f5efc4e96e9e77,gpt35,Agreeableness,0.5555555555555554
dd5ff09a69803196851c557d5f6d7010baccb21c,gpt35,Agreeableness,0.33333333333333304
dd6fa0b950852d4337747be0bf1f7de8d56e1b07,gpt35,Agreeableness,0.22222222222222232
dd74eca3158568c60653fe659de14bcd738eb376,gpt35,Agreeableness,0.22222222222222232
de06a3200c83c502bacaeecb2aadba19531f8294,gpt35,Agreeableness,0.666666666666667
de1f5e82469ed59e74cf6f4b4f2d10c0fbfe5ed8,gpt35,Agreeableness,0.5555555555555554
de73a07c81efd3afb9141d953d5685eb04d7a37f,gpt35,Agreeableness,0.22222222222222232
dea5d6b3d7ba0d1296ad5d85e9924e805d0d7929,gpt35,Agreeableness,0.22222222222222232
ded4ec7bba3cc055f2550f188842766f0febc092,gpt35,Agreeableness,0.7777777777777777
df303b392497cf397904c1d6f4ef96d2dea0ec05,gpt35,Agreeableness,0.22222222222222232
dfb9f6aaa1c97aa48b12c1e070f0c7668b0f3559,gpt35,Agreeableness,1.1111111111111107
dfbb65752f93f0962bf00c13787c669aa15cc51b,gpt35,Agreeableness,1.1111111111111107
dfc56e013572ffd5979889f18d5cc431ffac46b6,gpt35,Agreeableness,1.0
dfc58b01d73483ee884034a297513f76b59c9fc8,gpt35,Agreeableness,0.8888888888888884
dfe180c4fb5ef9b6f0403ef36ac9978193f83b0b,gpt35,Agreeableness,0.0
e0474c26d95852e0684fd3382ab1b9cee227a7e6,gpt35,Agreeableness,1.2222222222222223
e08f032678b1429268960c2fb7c8f423bd0ab7d2,gpt35,Agreeableness,1.0000000000000004
e0c8a01019b271be547cba82103493d8917dabe6,gpt35,Agreeableness,0.33333333333333304
e0ea927aa7eec68a666a07256b8d369eaa56e69f,gpt35,Agreeableness,0.33333333333333304
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,gpt35,Agreeableness,0.5555555555555558
e17bead1881d128d1d97b933e169ab4e1f092b25,gpt35,Agreeableness,0.8888888888888884
e183421b1317ee32db70cadb61a45cba885ce2cc,gpt35,Agreeableness,0.11111111111111116
e1d64936acd425398a8fb424ff7e0522c66cfae4,gpt35,Agreeableness,0.4444444444444442
e1df2ed9e02e998d7e3efa037a4926a7abaddb6e,gpt35,Agreeableness,1.4444444444444446
e1f60cd26da650127cacf423b4a66a451421c00a,gpt35,Agreeableness,0.22222222222222232
e37da49628e31f9fe2061791ed9e767af5409a6f,gpt35,Agreeableness,0.7777777777777781
e5796a214cf7b1979dfc25cbcbc1f615395fff31,gpt35,Agreeableness,0.5555555555555554
e59723b473b872a470a223b7a9c502a935f2874e,gpt35,Agreeableness,1.1111111111111107
e6056fd704a6d064bb8ff7e8c65ad9f2c91014dc,gpt35,Agreeableness,0.7777777777777772
e75c25d1b74de84e6657e1c06afa1b540666b7e7,gpt35,Agreeableness,0.7777777777777777
e78881bb1573da6524e61d01165324e58530b57b,gpt35,Agreeableness,0.4444444444444442
e7c10ac31d72dc078870d52ca9df53d98687b74b,gpt35,Agreeableness,1.2222222222222223
e7e39027aa623c66b26c07f4acd6edbbe77c3b82,gpt35,Agreeableness,0.3333333333333339
e8989322ea47925e048c52c0cd290f3182c0a816,gpt35,Agreeableness,1.3333333333333335
e8989f6d44208807ecc459a29904f18d9893454a,gpt35,Agreeableness,0.9999999999999996
e90263ffb6e3fb43fc185e8a05f0487485dcf943,gpt35,Agreeableness,1.0
ea71d5b7ba6cdd763e693ee8b84c46ec802e3380,gpt35,Agreeableness,0.22222222222222232
eaad97053ee0ffd91a48b89ffe3c8538b3d8a584,gpt35,Agreeableness,0.22222222222222232
eac2e9d849b68fc17194290f09fd6b28b33a23f0,gpt35,Agreeableness,0.5555555555555554
eacec065abba1a189fca329b22adb33577bc0c1c,gpt35,Agreeableness,0.11111111111111116
eb04fb8a21d0d72c3c7a9462b75567e3d891610d,gpt35,Agreeableness,0.33333333333333304
ebdee87983e34a9e7ad56a3437320950413def2e,gpt35,Agreeableness,1.4444444444444446
ec6b77de24f49b7fadc187591aad9f187a007d01,gpt35,Agreeableness,0.11111111111111116
ec71c078e1afe63ec1016121789c675f0e3a4f1c,gpt35,Agreeableness,1.2222222222222223
eca3b7f9fcda6ea509093d8ed5b88280010e7043,gpt35,Agreeableness,0.7777777777777777
edc3864a0de592d1850630401f6a89e7321a01d0,gpt35,Agreeableness,0.7777777777777781
ede38fdbb4ede8e9e8c007536446a8fb223c9407,gpt35,Agreeableness,0.22222222222222232
edf203ca2b72181069fb90586624a3b04aab4f31,gpt35,Agreeableness,0.5555555555555554
ee3aa4f4d09923d910552fe51170502d13342f61,gpt35,Agreeableness,0.0
ee7574aaa4cd4ef81d59e90142491ca2bf44e9fb,gpt35,Agreeableness,0.5555555555555558
ee8a30ae259453a751361e8f2e8c77c4f5f06417,gpt35,Agreeableness,0.11111111111111116
eea861307b45e40db16cf5cdea67b059d4b24911,gpt35,Agreeableness,0.7777777777777781
eeb63cced6c70ab9e66f6730232d8ee45361f529,gpt35,Agreeableness,0.4444444444444442
eee18b255cc0260a1815bae2f3e6a112226548d2,gpt35,Agreeableness,0.6666666666666661
ef6a8380467e1ba48a312e0a0afe2fcf8b1ae484,gpt35,Agreeableness,0.33333333333333304
efd7cb4123ccc9f4ee49188ad4263f01a72fb9fe,gpt35,Agreeableness,0.8888888888888893
f0d254b0a4619be25ad03556778f9c1fabd4e681,gpt35,Agreeableness,0.33333333333333304
f13be17eb60388fefc3ffce0144c5f31ed000d46,gpt35,Agreeableness,1.5555555555555554
f159d925b7f8c465d10e2a51e1c8b6203221d805,gpt35,Agreeableness,0.666666666666667
f190706f57f0daa13262b31ebe56b6aef9d239d2,gpt35,Agreeableness,0.6666666666666665
f1c05134b7969e9ab0c168746677194c55f0494d,gpt35,Agreeableness,0.0
f2acbab63bad48412fe164fd1ac8f89681e2f42d,gpt35,Agreeableness,0.5555555555555558
f307d9689919d3854b6d531c96cf6a680d2f03ee,gpt35,Agreeableness,0.0
f3222eb773498cdef986ccdf42552aa80cf5f134,gpt35,Agreeableness,0.33333333333333304
f3277957892377d632407c0bfb3d9179ae72f163,gpt35,Agreeableness,1.0
f334666d1861528558adffc94464b40c74375a84,gpt35,Agreeableness,0.0
f41a65f7e33c536b5cbce01f116d08b7dcc074b2,gpt35,Agreeableness,0.8888888888888884
f424cf5e167be30104915019fd5883f009467682,gpt35,Agreeableness,0.3333333333333335
f42e8a4a741f440ea60a731269fbe437c4ddcf04,gpt35,Agreeableness,0.1111111111111116
f55ea09ef64ae90a0f6f4706e330283ecdb237c1,gpt35,Agreeableness,0.6666666666666661
f5e5d56ce5f0e327443aa2f09fc4c694eb79f98a,gpt35,Agreeableness,0.11111111111111116
f7750c03773422f1340616e1cef006cb3eca4224,gpt35,Agreeableness,0.11111111111111116
f7bca0def761e53c1ae79fdbf6e79815212af032,gpt35,Agreeableness,0.1111111111111116
f80d16f24f76bad32baa40c8a3f5decfcd451cd1,gpt35,Agreeableness,0.22222222222222188
f850bfaed01832e43f8c7512cfcad636bbaad6d2,gpt35,Agreeableness,0.33333333333333304
f853e07204ef1da1bf5e42d6e041eb8d84421cd1,gpt35,Agreeableness,0.11111111111111116
f8925a2c886efb2fcf84791e68f65b59bce919fe,gpt35,Agreeableness,0.9999999999999996
f89ac59f6249c83567ef424ddbf4966a74fbea9e,gpt35,Agreeableness,1.4444444444444446
f8ff5372a9da507f1eb54fb3bf95f1537a507748,gpt35,Agreeableness,0.11111111111111116
f92ff245787d82fbc53609208aabeed572b2e3aa,gpt35,Agreeableness,0.6666666666666661
f938191b412fc28f5e754ce768826feb40ba0fc0,gpt35,Agreeableness,0.22222222222222232
f9613f43cd8f9028d1f10bccdd2f86fe2ff67dda,gpt35,Agreeableness,0.1111111111111116
f9c4b9d42e540f1988baae179e42c0538fb98886,gpt35,Agreeableness,1.2222222222222219
fa13fc66067db40dd84fb58da123c761c85042c2,gpt35,Agreeableness,0.4444444444444442
fa2df42ab501f3ee43e2b254698faa0bee0c37d4,gpt35,Agreeableness,0.22222222222222232
fb20ea330f0859e557d84833577fd715fcef9dd5,gpt35,Agreeableness,2.0
fb86fecbef54007283720a730f5287c2b023cafb,gpt35,Agreeableness,0.22222222222222188
fbbccb8d811e6277546d661f390bd1b0fc6dfe77,gpt35,Agreeableness,0.22222222222222232
fbc77cf36c46b0f79f3afd306748638c936033d3,gpt35,Agreeableness,0.5555555555555554
fc0845f2d46aa4fffe572782d6d85da24bb222bc,gpt35,Agreeableness,0.0
fc100e373a538111cfc22589ceffab5ccc92d9dc,gpt35,Agreeableness,0.5555555555555554
fc18b4b4427713674608485f30c0c6110eb3f310,gpt35,Agreeableness,0.7777777777777777
fc3c42332eae331392bb1c04bbcfbd2d8ccfab4f,gpt35,Agreeableness,0.11111111111111072
fd12152af2c73bb6c1ae239b9be0731ee52035d8,gpt35,Agreeableness,0.22222222222222188
fd1a2a4d934be4fc2066a21dfba93ed5f9f7d604,gpt35,Agreeableness,0.44444444444444464
fd3f42cf99d004ea32e849ea6d83431497de3a5e,gpt35,Agreeableness,0.6666666666666661
fd5c1d47d027539e02eecdc7db1104e75b8a5f2d,gpt35,Agreeableness,0.0
fd6e050423d367c8b66f30eb6ca7dc6e1248c0ef,gpt35,Agreeableness,0.0
fd85514c540619a36cb687ca93be49e24cc9500d,gpt35,Agreeableness,0.33333333333333304
fe96cb89a11af0a1706aac961f87044d6ede4cd9,gpt35,Agreeableness,0.33333333333333304
fedd5c55c53db2c554d986adf4781f36963560b8,gpt35,Agreeableness,0.0
ff4aa0569bce2c0c40ce7abeb5f0f65b67ef8ffe,gpt35,Agreeableness,1.1111111111111112
ff6c27789e3033e7b6b44a8fd4f9370693642867,gpt35,Agreeableness,0.5555555555555558
ff78226bd24bf7a7b816a12c7f598e324a8f1a0e,gpt35,Agreeableness,0.9999999999999996
00370bf8406c470e3d4f5d428ddb2acc1a43476c,gpt4,Agreeableness,0.33333333333333304
00971fc6fda4283c98bc4c1d8135972c1229a07e,gpt4,Agreeableness,0.33333333333333304
00be86e5dc52a407da67ffb5395ad6ea9381d703,gpt4,Agreeableness,0.0
00c99d987d8808e711c8108a9889384d01c26db3,gpt4,Agreeableness,0.666666666666667
0104a608dbf05a1471ae8a5c701b3177366d0180,gpt4,Agreeableness,1.0
017c0a2ff0774463403d04bb211abb3a31d63265,gpt4,Agreeableness,0.11111111111111116
017fbc7e7e18791d11c8b1a4d113875d2c05165a,gpt4,Agreeableness,0.22222222222222232
023bce205cd2ebbfb2f6eac44207bb7cd656e4dd,gpt4,Agreeableness,0.11111111111111116
02f3c6b5e3bb48c035463fadbfe6d0e34f7adbd0,gpt4,Agreeableness,1.4444444444444446
03d688249da11e7059426af0a6c07a0119eaf30c,gpt4,Agreeableness,0.22222222222222232
0415c302c8356cb34e010d688203b7d15e88c1e4,gpt4,Agreeableness,0.11111111111111116
0425d0875cccdd478c27f40e5f2540ec7f28a400,gpt4,Agreeableness,0.3333333333333335
048b6068afeca5208bd88b03e5221ef69c35d8cc,gpt4,Agreeableness,0.11111111111111072
0567db0d9a8303171bb0195bcb387e8f89ecc7c0,gpt4,Agreeableness,0.0
064d8b332be1f29a03aecae632f193cb4f65dc54,gpt4,Agreeableness,0.666666666666667
0714ec3995e63ca6a60a322a30cb08cbfb4db3fa,gpt4,Agreeableness,0.22222222222222232
072043da31de2c63717ced13dc167c63050eb65b,gpt4,Agreeableness,1.0
07238ef3204db988f7b4d5a6921af98d44b4998b,gpt4,Agreeableness,2.3333333333333335
07360f4fa56947ab9de127bcd40a1325e1023e0f,gpt4,Agreeableness,0.4444444444444442
0742a2008e1cf17d0b86d4eabc559ca5ef20eec5,gpt4,Agreeableness,0.6666666666666665
074beb42e0b3d21f2a6f8a101a84287abd393bac,gpt4,Agreeableness,0.8888888888888888
0754abcd856e68bce37522bbad8b4327c4938163,gpt4,Agreeableness,1.1111111111111112
0772c226aaeac81731aacd9f5997c2b19ab49c9f,gpt4,Agreeableness,0.8888888888888888
